region,district,isocode,year,population,data_year,country,source_sheet,data_level,week_number,cases,deaths,attack_rate,case_fatality_rate
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,35,0,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,36,1,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,37,1,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,38,1,1,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,39,1,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,40,0,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,41,1,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,42,0,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,43,1,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,44,0,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,45,0,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,46,2,1,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,47,0,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,48,0,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,49,5,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,50,2,1,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,51,0,0,,
Total EXTREME NORD,Total EXTREME NORD,3664669,5,0,2012,Cameroun,mcs_12,region,52,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,1,,,0.6610457942779215,0.0
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,2,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,3,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,4,1,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,5,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,6,1,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,7,2,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,8,1,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,9,1,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,10,2,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,11,1,0,0.03305228971389607,0.0
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,12,2,0,0.06610457942779215,0.0
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,13,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,14,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,15,1,0,0.03305228971389607,0.0
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,16,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,17,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,18,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,19,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,20,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,21,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,22,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,23,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,24,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,25,2,0,0.06610457942779215,0.0
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,26,2,0,0.06610457942779215,0.0
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,27,4,0,0.1322091588555843,0.0
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,28,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,29,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,30,0,0,0.0,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,31,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,32,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,33,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,34,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,35,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,36,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,37,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,38,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,39,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,40,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,41,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,42,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,43,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,44,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,45,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,46,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,47,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,48,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,49,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,50,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,51,0,0,,
Total LITTORAL,Total LITTORAL,3025509,0,0,2012,Cameroun,mcs_12,region,52,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,1,,,11.915199275451606,16.22641509433962
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,2,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,3,2,0,0.0899260322675593,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,4,1,1,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,5,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,6,8,7,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,7,16,12,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,8,25,10,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,9,33,7,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,10,20,3,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,11,9,2,0.4046671452040168,22.22222222222222
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,12,11,0,0.4945931774715761,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,13,5,0,0.22481508066889822,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,14,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,15,2,0,0.0899260322675593,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,16,1,0,0.04496301613377965,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,17,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,18,1,0,0.04496301613377965,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,19,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,20,1,0,0.04496301613377965,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,21,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,22,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,23,1,0,0.04496301613377965,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,24,1,0,0.04496301613377965,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,25,1,0,0.04496301613377965,0.0
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,26,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,27,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,28,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,29,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,30,0,0,0.0,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,31,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,32,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,33,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,34,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,35,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,36,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,37,11,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,38,18,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,39,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,40,2,1,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,41,12,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,42,10,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,43,10,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,44,12,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,45,13,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,46,11,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,47,1,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,48,2,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,49,0,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,50,13,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,51,2,0,,
Total NORD,Total NORD,2224050.08824291,1,0,2012,Cameroun,mcs_12,region,52,9,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,1,,,7.034811123315443,7.575757575757576
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,2,1,0,0.05329402366148062,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,3,1,0,0.05329402366148062,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,4,3,1,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,5,6,2,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,6,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,7,1,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,8,1,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,9,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,10,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,11,1,0,0.05329402366148062,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,12,3,0,0.15988207098444188,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,13,4,0,0.2131760946459225,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,14,3,0,0.15988207098444188,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,15,1,0,0.05329402366148062,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,16,2,0,0.10658804732296125,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,17,0,0,0.0,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,18,4,0,0.2131760946459225,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,19,17,2,0.9059984022451707,11.76470588235294
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,20,15,2,0.7994103549222094,13.333333333333334
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,21,20,1,1.0658804732296125,5.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,22,13,0,0.6928223075992481,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,23,8,1,0.426352189291845,12.5
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,24,2,0,0.10658804732296125,0.0
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,25,0,0,0.0,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,26,0,0,0.0,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,27,0,0,0.0,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,28,0,0,0.0,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,29,0,0,0.0,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,30,0,0,0.0,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,31,1,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,32,1,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,33,3,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,34,1,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,35,8,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,36,3,1,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,37,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,38,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,39,1,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,40,2,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,41,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,42,3,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,43,2,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,44,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,45,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,46,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,47,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,48,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,49,1,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,50,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,51,0,0,,
Total NORD OUEST,Total NORD OUEST,1876383,0,0,2012,Cameroun,mcs_12,region,52,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,1,,,3.017379567490968,7.142857142857142
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,2,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,3,2,0,0.10776355598182029,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,4,1,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,5,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,6,3,1,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,7,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,8,1,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,9,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,10,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,11,2,0,0.10776355598182029,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,12,3,0,0.16164533397273043,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,13,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,14,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,15,2,0,0.10776355598182029,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,16,1,0,0.053881777990910144,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,17,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,18,4,0,0.21552711196364058,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,19,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,20,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,21,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,22,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,23,1,0,0.053881777990910144,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,24,4,1,0.21552711196364058,25.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,25,1,0,0.053881777990910144,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,26,1,0,0.053881777990910144,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,27,7,0,0.377172445936371,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,28,0,0,0.0,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,29,4,0,0.21552711196364058,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,30,2,0,0.10776355598182029,0.0
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,31,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,32,1,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,33,2,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,34,2,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,35,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,36,1,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,37,1,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,38,3,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,39,1,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,40,1,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,41,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,42,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,43,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,44,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,45,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,46,1,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,47,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,48,1,1,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,49,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,50,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,51,0,0,,
Total OUEST,Total OUEST,1855915,1,0,2012,Cameroun,mcs_12,region,52,2,1,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,1,,,2.49780054785092,5.555555555555555
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,2,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,3,3,1,0.41630009130848666,33.33333333333333
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,4,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,5,1,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,6,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,7,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,8,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,9,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,10,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,11,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,12,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,13,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,14,1,0,0.1387666971028289,0.0
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,15,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,16,3,0,0.41630009130848666,0.0
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,17,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,18,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,19,1,0,0.1387666971028289,0.0
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,20,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,21,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,22,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,23,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,24,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,25,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,26,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,27,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,28,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,29,0,0,0.0,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,30,1,0,0.1387666971028289,0.0
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,31,1,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,32,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,33,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,34,1,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,35,2,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,36,1,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,37,1,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,38,0,0,,
Total SUD,Total SUD,720634,1,0,2012,Cameroun,mcs_12,region,39,0,0,,
